Gene,C,Z,Pval,FDR,Module
AC090921.1,0.0015223758423366332,3.244625785726969,0.0005880253155148701,0.0008799480965430155,
PPP1R13B,0.0020546533675666902,3.244479779998139,0.0005883268550794454,0.0008800700898720201,
SEPTIN4-AS1,0.0016172815995761638,3.239637790313428,0.0005984081244227718,0.0008948158869873224,
CATSPERD,0.002390083969689472,3.2331423567366837,0.0006121826711659151,0.0009150712573481541,
AC009961.1,0.00152337540053142,3.231332738091131,0.0006160720691407314,0.0009205410073077795,
MAST4,0.0015635059508815588,3.225153789022805,0.0006295250761777347,0.0009402913759189466,
SLAIN1,0.0018996755358035443,3.224280874906643,0.00063144732930699,0.0009428104954191715,
LINC01358,0.001544755087225457,3.223380107614185,0.0006334365982649819,0.0009454277586044505,
MYO18B,0.0020824173830639044,3.2039755714398743,0.0006777198842933974,0.0010111449224817566,
AJ009632.2,0.0018354276930414959,3.197939566007304,0.0006920664206530911,0.00103216468404637,
PCTP,0.0017217583762717701,3.196796997701773,0.0006948134330241471,0.0010358754126338385,
CCDC80,0.001716007664699267,3.1945066987604407,0.0007003501722648523,0.001043740942272507,
LINC02814,0.0018030656054050702,3.186362237928945,0.0007203704192299803,0.0010731775333035088,
AC092535.4,0.0016274093577386488,3.1778197601573432,0.0007419348241016161,0.0011048917708140226,
GPC5,0.001794090179905529,3.1747969318078324,0.0007497069659650586,0.0011160505634016504,
LRP1B,0.0016421171905804948,3.1719914230336848,0.00075698739156109,0.0011264693326801932,
AZIN2,0.0014789078656997504,3.1664258480547067,0.0007716234322964873,0.001147822138038657,
IFT46,0.0017187566903204487,3.164810284311848,0.0007759204998206243,0.0011537851298447945,
AL732509.1,0.0015603053662554703,3.159396613003587,0.0007904809083794218,0.0011749023651749391,
IQCH,0.0013186839493751796,3.1593124319841452,0.0007907092917627341,0.0011749023651749391,
LINC00582,0.0017752764774894175,3.1571099863408443,0.0007967061633897529,0.0011833734324392913,
UNC13B,0.0028050252571583233,3.1556328025796754,0.0008007517023459504,0.0011889409091996295,
CCNB2,0.001367444406280864,3.1522351939847084,0.0008101285444747951,0.0012024171346564677,
AP001767.3,0.0012294371481487998,3.15173486109717,0.0008115178866849648,0.0012040324728263571,
C12orf42,0.0014708285624711666,3.1413488207957543,0.0008408580282468882,0.001247101265475548,
LINC00476,0.001645898574610251,3.1369037043214667,0.0008537109770160988,0.0012656945545086713,
FAM3B,0.0027980466982972,3.1326088844424604,0.0008663007477060827,0.0012838840277229829,
FGF9,0.002287909912430059,3.12975505995589,0.0008747605811148234,0.0012959416016515902,
AC090796.1,0.0013240867897808663,3.123785765726283,0.0008927019986700702,0.0013219826119335613,
SAMD12,0.0017356774035970574,3.1236877976500956,0.0008929992543611207,0.0013219826119335613,
CAPN5,0.0021470812216418636,3.1215762039549264,0.0008994284281285585,0.00133100766278736,
AC108134.2,0.003120341863794135,3.118535875328161,0.0009087600690497728,0.0013443196287718532,
CACHD1,0.0015419598765386694,3.114732971507109,0.0009205575009248397,0.0013612680235487464,
C2orf92,0.0016048537021787015,3.111068639376342,0.0009320580178589783,0.0013777649931396576,
GNAI1,0.0015900173016129846,3.1087977616099516,0.0009392512657368637,0.0013878851359244385,
ANO2,0.0015813718574642513,3.1054341135323256,0.0009499997228848997,0.0014032492213957159,
APBA2,0.0014311192919299522,3.102626943782104,0.0009590563212126177,0.0014161038334627061,
ABCC11,0.0013592888513922193,3.0952147957404943,0.0009833520713350182,0.001451442171712204,
AC021231.1,0.00154249740737298,3.092098824593905,0.0009937333582649484,0.0014662240623606764,
AC104655.1,0.0011961345744332529,3.0893765776278457,0.0010028851277583222,0.001479181604363307,
AL139021.1,0.0015155473295288481,3.0847556373029468,0.0010185972727076822,0.0015018020976154548,
NFIA-AS2,0.0012387336594625533,3.082669898991288,0.0010257629240900735,0.0015118097628446182,
LINC01031,0.0020239959332535784,3.079055130720488,0.0010382912506172383,0.0015297108664710695,
PTPRS,0.001665930957751717,3.075670248378408,0.001050149922151332,0.0015466125510328896,
CH25H,0.0028550657799202373,3.0725974161225555,0.0010610227884606872,0.0015620504798832347,
MTMR8,0.0016470626970021716,3.067006152042637,0.001081072035833967,0.0015909816568564637,
KIF3C,0.0017181448184901771,3.0651519980449047,0.0010877969961739108,0.0016002898068023697,
TWIST2,0.0021700369942108397,3.0620971152483283,0.0010989606523979858,0.001616118606467626,
PTH2R,0.0014235408293003793,3.060637541360508,0.0011043314534278726,0.0016234199976888975,
AC107071.1,0.0015663729407468143,3.05686551037494,0.0011183230209793984,0.0016433843070968383,
CD160,0.0011027046826487202,3.0493878232832694,0.001146541257200645,0.0016842324747714213,
SOX5,0.0014883082958883824,3.0481968860295376,0.0011510951864445562,0.001690301301680699,
PLS1,0.0014947557700609082,3.047181794807302,0.0011549897842950269,0.0016953978485064615,
AC138123.1,0.0019070424777038308,3.047010920037749,0.0011556465646165564,0.001695739639936253,
FRG1-DT,0.0016089876840373173,3.0425308865463534,0.001172988702533712,0.0017205554859313708,
LINC02694,0.0013012152633397858,3.0414356255920247,0.0011772645347013892,0.001726194332406729,
AC087379.2,0.0013894709969089094,3.0394752399137532,0.0011849534112103506,0.0017368316763801401,
AC007405.1,0.0013468074058381894,3.024619988951722,0.0012447285069818244,0.0018237780322078014,
CA8,0.0012405141372660998,3.024067616831698,0.0012470034518104413,0.0018261258762892604,
ESRRB,0.0018591835039071913,3.0240092704234676,0.0012472439735055649,0.0018261258762892604,
MRVI1-AS1,0.0013960056654944816,3.02386755671902,0.0012478283373701451,0.0018263129709039812,
LINC02211,0.0017145691164299282,3.0226537186838893,0.0012528439324445916,0.0018329830759979395,
ACHE,0.0016971915072058826,3.0181230956605907,0.0012717278396851806,0.001859931026961873,
ITGB4,0.0015871211709036067,3.0073777665268384,0.00131756037341408,0.001926257855868538,
MRC2,0.0021745205730069697,3.005273501736516,0.0013267106806591066,0.0019389268259541199,
DEPP1,0.0011401446480276626,3.002580692130726,0.0013385049678725654,0.0019554491860811767,
CBLN3,0.0016311756668701681,2.987761942146883,0.001405141791873488,0.0020520508095998365,
ZNF233,0.0011651555399618582,2.979996687343566,0.001441257503324769,0.002104025552298933,
GPRC5A,0.00233836107952949,2.9777889135581885,0.001451679325120692,0.002118466727647854,
AC008438.1,0.0017531566196657558,2.974675548665608,0.001466492913199427,0.002139304030925495,
AL445213.2,0.0012606943969761546,2.973523225966097,0.0014720106249762725,0.0021465703608841012,
SLC4A4,0.0015373544217002625,2.97215110111247,0.001478605530670726,0.0021554016482080553,
OPCML,0.0019088552665044187,2.95168914350837,0.001580204599739601,0.002302666083409255,
MCF2,0.0013837199743575433,2.946985181676066,0.001604442901296927,0.002337134597664861,
GALNT12,0.0017593002498774506,2.9413025451733517,0.0016341757013970425,0.002379578742478402,
KHDRBS3,0.0020991313248419304,2.9289891833643353,0.0017003312806378112,0.002475009142121996,
ERCC4,0.0020933942600109027,2.9259395704655082,0.0017170881871823892,0.002498491360032578,
CENPK,0.0016397055438380382,2.9240205818498506,0.001727709493001014,0.0025130319898196566,
F8,0.0016054428714457186,2.9128162300538363,0.0017909266240557003,0.0026040372578054532,
AL138899.1,0.0023429831389789714,2.907633559610688,0.0018208739815182373,0.0026466191591834848,
AC012414.5,0.0015150547350061964,2.9055367573601543,0.0018331189230411842,0.0026634492161876993,
LINC02217,0.0016288711863305047,2.90400913312237,0.0018420870628922245,0.0026755077166190624,
SLC25A47,0.002249893291168204,2.9026790820618062,0.001849927786466575,0.0026859205611129947,
PANK1,0.0017398104196997895,2.8916323023700876,0.001916230958586465,0.0027811770081080773,
FLACC1,0.0011529735139593033,2.888553043768467,0.0019350937387215411,0.00280753534816328,
AC019117.1,0.0014709156129708207,2.8878535601434727,0.0019394020449653316,0.0028127658375131713,
TMEM25,0.0014425813874184327,2.8874445650776157,0.0019419251897542093,0.002815404407037636,
AC131011.1,0.0015087650962117259,2.8858057841846474,0.0019520649841798438,0.002829079687217165,
AL157911.1,0.0012460961046181567,2.8836661856621575,0.001965375914098344,0.00284733924534349,
AP002784.1,0.0013558282475594297,2.8834153727980434,0.001966941663989631,0.002848575907298524,
AL356124.1,0.0013512129854680098,2.875225394257415,0.002018695857527391,0.0029224695729676313,
MAMDC2,0.001607778782647404,2.8750133705367924,0.0020200519452871785,0.002923374739923558,
LINC02246,0.00136791313972853,2.8728470518325477,0.002033955019932798,0.0029424304085827096,
AUNIP,0.0019723327132579915,2.859607881674234,0.002120825594726042,0.003066992906328333,
LERFS,0.00153218904361332,2.857927536915833,0.002132088787892562,0.003082166661210787,
AC015845.1,0.0011585114977903546,2.8467250183260404,0.0022085749692294133,0.003191582325476031,
MROH8,0.0016622093267647658,2.832093960494286,0.002312212873030939,0.003340141383937795,
AP000753.2,0.0012154314149845971,2.8242313808881194,0.002369707843478444,0.0034219607848064177,
C7orf31,0.0015167440146975897,2.819088226893584,0.0024080139339326583,0.0034760215574632385,
AC079760.1,0.0012777038942156861,2.81756417093568,0.0024194721990093322,0.003491301874472341,
ALDH7A1,0.0017223401807713366,2.8173878142268776,0.002420801275974176,0.003491960008617636,
TMEM156,0.0015103913334811544,2.8151465727619986,0.0024377495784798993,0.003515139983388463,
LARGE1,0.0014795077176987183,2.807951857528437,0.002492883982008849,0.0035933462803731156,
IL12A-AS1,0.001764580218910968,2.8043627674453777,0.002520807233148661,0.0036322870794649295,
ZNF341-AS1,0.001528615397948095,2.803563218016611,0.0025270661414192957,0.0036399944420875702,
RIDA,0.002030128847354173,2.8010146574967036,0.0025471102575889463,0.0036675453672986988,
AC234582.1,0.0013986669299629955,2.79694297886324,0.002579431853455059,0.0037127482597409988,
AP001977.1,0.0011695903563947276,2.796564986888987,0.0025824511324222628,0.003715757025068004,
SLC45A3,0.0023347806497509226,2.7942728016263936,0.0026008288782380846,0.003740854193798036,
DERL3,0.0017445497246876785,2.7912180922823255,0.0026255038704749295,0.0037749875923435362,
A2ML1-AS1,0.0013383511444026565,2.7903289541218883,0.002632725682511491,0.0037840110420574793,
LINC02763,0.0013072232988094348,2.789109295359801,0.0026426612588487143,0.0037969270960470035,
AL158011.1,0.0010824017495138821,2.7772328452467545,0.0027411944291867336,0.003937083560770892,
TNFSF15,0.0016541481192994794,2.7728981556436803,0.0027779752939698773,0.003988478526877067,
EPB41L5,0.0012994183898374697,2.76951868528233,0.0028069592045645766,0.004028646149357125,
AC067930.8,0.0014036212638867814,2.763954931233774,0.0028552713078615157,0.004096515506257555,
AC107204.1,0.001554749344314439,2.762031897129583,0.002872143311619905,0.00411924462046598,
AL110114.1,0.0012357357115855643,2.761253009988706,0.0028790025284609285,0.004127602191341833,
AC011498.1,0.002410886455826992,2.759866205241108,0.0028912519040205607,0.00414367883055616,
SLA2,0.0014804729288562832,2.7561836272518834,0.002924007794474169,0.00418912291471944,
AC006994.2,0.0014804634262937431,2.7495010816901426,0.002984303293525603,0.004273975357716581,
LINC01160,0.001501848479084805,2.7481905773643422,0.002996258328929424,0.0042895609576656035,
ATP13A4,0.001413609394394409,2.7473845522996916,0.003003632682397178,0.0042985798674736,
IMPG2,0.0011834638536395684,2.7458305640733496,0.003017896349477524,0.004317448282514341,
SLC35G1,0.0013987325210743362,2.74383555703356,0.0030362974623183003,0.00434222018207837,
ZNF630,0.0015473880399080005,2.7373302293607105,0.0030970040616217012,0.004427453983733669,
AASS,0.0017228181601142308,2.7300108190183714,0.0031666123536008882,0.004525348129476082,
ADORA1,0.0009833629131622825,2.726834769630008,0.003197252529196906,0.004567503613138437,
CRHBP,0.0016420652936583356,2.724135711194188,0.003223500450143482,0.00460335658713814,
AC022031.2,0.0014654190044988114,2.723978564761688,0.0032250346299184393,0.004603903825722255,
BMX,0.0013464895670792373,2.7093182429973863,0.003371081741221818,0.0048106767623572145,
CNRIP1,0.0012265767242633904,2.705833396867463,0.0034066609139195487,0.004858264838652363,
WDFY3-AS2,0.0016351007083418197,2.705814163030986,0.00340685821810497,0.004858264838652363,
DSCAM,0.00137994057250401,2.701694064797185,0.0034493603850263713,0.004917121005026902,
C1orf21,0.0013710373711685578,2.699420642574225,0.0034730159732167926,0.0049490786935757645,
HGD,0.0015455307366534382,2.6989978664642167,0.00347743111064849,0.004953605570724345,
AC008415.1,0.0012046058597762947,2.6986877823080815,0.003480672587125036,0.004956457938234298,
PLXNA4,0.0019933050567901723,2.698414563586097,0.003483530938235223,0.004958762901402452,
AC068286.2,0.001364061181977401,2.694469947176208,0.0035250342036197255,0.00501605720899285,
AC004949.1,0.0012148380338634444,2.688702018357465,0.00358652090477115,0.005101736706644595,
FAM169A,0.0017882800094949976,2.6869073214131864,0.003605847976315899,0.005127405583101171,
AC092718.1,0.001396068594781674,2.685081601118611,0.0036256050003821393,0.005153667377941918,
EXOC3L2,0.0013414161035474306,2.6735576810542927,0.0037525684117876504,0.005332246411065933,
PPP1R17,0.0017289217470714327,2.6600423684542007,0.003906541122753505,0.005549064094820319,
MND1,0.0014462581064485212,2.6599186730112168,0.003907976080960574,0.005549131815350477,
ANKDD1B,0.0012835950625449165,2.655183571872821,0.00396326300974888,0.0056256394744483755,
TCF7L1,0.0026926170590695765,2.653901143409974,0.003978356674651582,0.0056450609076290625,
SEMA3A,0.0011565892586481265,2.645925530141127,0.004073387460922246,0.0057778545544996405,
ZBTB45,0.0016148868855417422,2.6453331516942344,0.004080526155652785,0.0057859286148922865,
CLEC9A,0.0011480871722154362,2.6449182486924867,0.0040855327769062436,0.005790974878676461,
MYO5B,0.0012325148580434736,2.632918506262836,0.004232732836466279,0.005997496048836386,
CIB2,0.0016132992594649462,2.6295786885811085,0.004274537216823402,0.006054473980467987,
VAT1,0.002160192894047257,2.629464560928234,0.004275972248705516,0.006054473980467987,
AC024901.1,0.0012850987692764122,2.620618602843543,0.004388519702053942,0.006211634397811666,
P3H2,0.0011580747150829326,2.617955086951025,0.004422922355772282,0.006258114405054521,
AC007879.3,0.001452656682389669,2.611774368324002,0.004503683972560706,0.006370132917341876,
SLC30A4,0.0017130012629543263,2.599656567360245,0.004665854941900221,0.006597179133121556,
AC005225.2,0.001481963103186539,2.5989690415005287,0.004675210283698621,0.006608071072365542,
IDNK,0.0014072187514161776,2.590734737258984,0.004788564055396402,0.006765897640969837,
TRHDE,0.001263965858191133,2.5874532193680877,0.0048344161819128635,0.006828271443379751,
ATP10B,0.0011607759756778024,2.5827324673483787,0.004901065021187386,0.006919964731644738,
TIGD7,0.001210581490142225,2.580568690724749,0.004931886540549286,0.006961025463019458,
RORA-AS1,0.001244175715560604,2.58040325551385,0.0049342501436391425,0.0069619049645702185,
DSCAML1,0.0012405677078969766,2.5752879833777373,0.0050078328097515655,0.007063233864247624,
MIR193BHG,0.0020313924042114945,2.5737040038251022,0.0050308155361640265,0.007093148447182272,
STXBP6,0.0014199132386821093,2.568535844293424,0.005106457468739615,0.007197262112388463,
FAT2,0.0008827531907825201,2.5674212996892516,0.005122902213471288,0.007217896743178989,
SPATA6L,0.0011895664899366505,2.5660776228177355,0.005142790392925306,0.007243366750599023,
EEF1AKMT1,0.0013235893909140826,2.5624005782661508,0.005197567268309184,0.0073179405396820605,
TXLNB,0.0013101441471357247,2.561319273584002,0.005213773927644276,0.0073381758306041885,
TMOD1,0.0014875195315919424,2.5576647675972644,0.005268881164953308,0.007413128617591711,
KIF23,0.0018376153139826807,2.5570169888711787,0.005278703064555732,0.007424336237068541,
AL603839.3,0.0011534230256533661,2.5540951368226263,0.005323208129267701,0.007484299654506433,
NCKAP5,0.0018368003548788355,2.5521185606478274,0.005353503850734102,0.007524249965894732,
RPL34-AS1,0.0011678116206983206,2.5471719748139194,0.0054299949562520355,0.0076290761591177175,
AC007513.1,0.0012941926650703367,2.5298975302529323,0.00570479213829461,0.008012348508840745,
ZNF883,0.0015213981125429365,2.52829891361961,0.005730836129127197,0.008046101971396555,
AP003066.1,0.001110659162371181,2.5227751518358184,0.005821641101172866,0.00817072435252332,
HEATR4,0.0012053333819369335,2.518313015317399,0.005895923768096807,0.008272078243559182,
AP003721.2,0.0012652439296345019,2.5125334411396625,0.005993387191220445,0.008405872638457847,
IFI27L1,0.0017444270181945867,2.5111621702359144,0.006016720115890487,0.008433152926251462,
ADCY10,0.0012938384269035352,2.511142546218035,0.006017054612880418,0.008433152926251462,
TMEM186,0.0016251165401919702,2.509154503797554,0.0060510269050503265,0.008477796014081019,
AC011443.1,0.001366084638016751,2.504580969737052,0.006129827035317717,0.00858519192621529,
CPNE4,0.001386153735589311,2.4973700098826637,0.006255916412873908,0.008758720914069174,
PKN3,0.0012631946602837676,2.4953336497625216,0.0062919371707498865,0.008806070217984446,
DEPDC1B,0.001359576585479378,2.4906908913447317,0.006374749339424423,0.00891885182151021,
AC004160.1,0.0014708810569719682,2.485552522592329,0.006467524905414913,0.009045489378202676,
AC109630.1,0.0017433638599116219,2.48087446538754,0.00655302604675459,0.009161867943732386,
